Model,Data Representation,Test Fold,metric,air_conditioner,car_horn,children_playing,dog_bark,drilling,engine_idling,gun_shot,jackhammer,siren,street_music,macro avg,weighted avg
ResNet50,LinGC,7,f1-score,0.7562189054726369,0.8235294117647057,0.9064039408866995,0.9387755102040817,0.7655502392344498,0.696629213483146,0.99009900990099,0.7439024390243902,0.8553459119496856,0.8598130841121495,0.8336267666032935,0.8263376589982779
ResNet50,LinGC,7,support,100.0,28.0,100.0,100.0,100.0,106.0,51.0,76.0,77.0,100.0,838.0,838.0
ResNet50,LinGC,8,precision,0.6666666666666666,0.84,0.8850574712643678,0.93,0.5949367088607594,0.8571428571428571,1.0,0.8554216867469879,0.9111111111111111,0.6159420289855072,0.8156278530778257,0.7926223243587046
ResNet50,LinGC,8,recall,0.42,0.7,0.8279569892473119,0.93,0.94,0.6818181818181818,1.0,0.9102564102564102,0.5125,0.85,0.7772531581321903,0.7684605757196495
ResNet50,LinGC,8,f1-score,0.5153374233128833,0.7636363636363636,0.8555555555555556,0.93,0.7286821705426355,0.759493670886076,1.0,0.8819875776397516,0.6559999999999999,0.7142857142857143,0.780497847585898,0.7627243585528863
ResNet50,LinGC,8,support,100.0,30.0,93.0,100.0,100.0,88.0,30.0,78.0,80.0,100.0,799.0,799.0
ResNet50,LinGC,9,precision,0.6476190476190476,0.9142857142857143,0.9651162790697675,0.9148936170212766,0.926829268292683,0.875,0.9117647058823529,0.7731958762886598,0.9534883720930233,0.8034188034188035,0.8685611683971329,0.8612410032462643
ResNet50,LinGC,9,recall,0.68,1.0,0.83,0.86,0.76,0.7865168539325843,1.0,0.9146341463414634,1.0,0.94,0.8771151000274047,0.8541666666666666
ResNet50,LinGC,9,f1-score,0.6634146341463415,0.955223880597015,0.8924731182795699,0.8865979381443299,0.8351648351648352,0.8284023668639053,0.9538461538461539,0.8379888268156425,0.9761904761904763,0.8663594470046083,0.8695661677052877,0.8542008648525651
ResNet50,LinGC,9,support,100.0,32.0,100.0,100.0,100.0,89.0,31.0,82.0,82.0,100.0,816.0,816.0
ResNet50,LinGC,10,precision,0.7904761904761904,0.8,0.672,0.75,0.9411764705882353,0.918918918918919,1.0,0.9405940594059405,0.7910447761194029,0.826530612244898,0.8430741027753588,0.8337294300015204
ResNet50,LinGC,10,recall,0.83,0.8484848484848485,0.84,0.87,0.8,0.7311827956989247,0.96875,0.9895833333333334,0.6385542168674698,0.81,0.8326555194384577,0.8243727598566308
ResNet50,LinGC,10,f1-score,0.8097560975609757,0.823529411764706,0.7466666666666666,0.8055555555555555,0.8648648648648648,0.8143712574850299,0.9841269841269841,0.964467005076142,0.7066666666666667,0.8181818181818183,0.8338186327949408,0.8245516453166518
ResNet50,LinGC,10,support,100.0,33.0,100.0,100.0,100.0,93.0,32.0,96.0,83.0,100.0,837.0,837.0
