Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
EfficientNet-b0,LinGC,9,6,5e-05,3.529282912495546e-05,0.0007343111210502684,0.8541666666666666
EfficientNet-b0,LinGC,9,7,5e-05,2.965387648146134e-05,0.0007250920170918107,0.8615196078431373
EfficientNet-b0,LinGC,9,8,5e-05,2.6459074433660135e-05,0.000802417634986341,0.8468137254901961
EfficientNet-b0,LinGC,9,9,5e-05,2.3894686819403432e-05,0.0008389630820602179,0.8590686274509803
EfficientNet-b0,LinGC,9,10,5e-05,2.0048109945491888e-05,0.0008190043154172599,0.8504901960784313
EfficientNet-b0,LinGC,9,11,5e-05,1.9234157662140206e-05,0.0008605081238783896,0.8517156862745098
EfficientNet-b0,LinGC,9,12,5e-05,1.8604579963721335e-05,0.0009965968783944845,0.8578431372549019
EfficientNet-b0,LinGC,9,13,5e-05,1.6033874999266118e-05,0.0009133013081736863,0.8578431372549019
EfficientNet-b0,LinGC,9,14,5e-05,1.7003800167003646e-05,0.0008793521556071937,0.8651960784313726
EfficientNet-b0,LinGC,9,15,5e-05,1.4389605894393753e-05,0.0008293758146464825,0.8529411764705882
EfficientNet-b0,LinGC,9,16,5e-05,1.3895652955397964e-05,0.0008667867514304817,0.8578431372549019
EfficientNet-b0,LinGC,9,17,5e-05,1.2358402273093816e-05,0.0007979207439348102,0.8627450980392157
EfficientNet-b0,LinGC,9,18,5e-05,1.1298049685137812e-05,0.0008478044182993472,0.8529411764705882
EfficientNet-b0,LinGC,9,19,5e-05,1.0205008948105387e-05,0.0009068908984772861,0.8529411764705882
EfficientNet-b0,LinGC,9,20,5e-05,9.726538337417878e-06,0.0008734037401154637,0.8688725490196079
EfficientNet-b0,LinGC,10,1,5e-05,0.00020472568576224148,0.0013138065114617348,0.6200716845878136
EfficientNet-b0,LinGC,10,2,5e-05,9.832900104811415e-05,0.0006467083003371954,0.8267622461170848
EfficientNet-b0,LinGC,10,3,5e-05,6.446197221521288e-05,0.0006109432433731854,0.8327359617682198
EfficientNet-b0,LinGC,10,4,5e-05,4.9891725211637095e-05,0.0006076047429814935,0.8303464755077659
EfficientNet-b0,LinGC,10,5,5e-05,4.0935137803899124e-05,0.0006240186630748212,0.8303464755077659
EfficientNet-b0,LinGC,10,6,5e-05,3.3613912819419056e-05,0.0006146056693978608,0.8363201911589009
EfficientNet-b0,LinGC,10,7,5e-05,2.9182920115999877e-05,0.0006270791054703295,0.8387096774193549
EfficientNet-b0,LinGC,10,8,5e-05,2.583675814094022e-05,0.0007480696076527238,0.8327359617682198
EfficientNet-b0,LinGC,10,9,5e-05,2.260613655380439e-05,0.0007148851873353124,0.8339307048984468
EfficientNet-b0,LinGC,10,10,5e-05,2.05864489544183e-05,0.0006883546593599021,0.8327359617682198
EfficientNet-b0,LinGC,10,11,5e-05,1.7603242667973973e-05,0.0007379426970146596,0.8446833930704899
EfficientNet-b0,LinGC,10,12,5e-05,1.722973320283927e-05,0.0007731784717179835,0.8279569892473119
EfficientNet-b0,LinGC,10,13,5e-05,1.6018264432204887e-05,0.0006487689097411931,0.8626045400238949
EfficientNet-b0,LinGC,10,14,5e-05,1.4536388334818184e-05,0.0007127422722987831,0.8649940262843488
EfficientNet-b0,LinGC,10,15,5e-05,1.292419165110914e-05,0.0006920467130839825,0.8590203106332138
EfficientNet-b0,LinGC,10,16,5e-05,1.3398904229688924e-05,0.0007028477848507464,0.8542413381123058
EfficientNet-b0,LinGC,10,17,5e-05,1.1872395589307416e-05,0.0007239503902383149,0.8482676224611708
EfficientNet-b0,LinGC,10,18,5e-05,1.1720450856955722e-05,0.0007849755347706378,0.8494623655913979
EfficientNet-b0,LinGC,10,19,5e-05,1.0923425179498736e-05,0.0009272268507629633,0.8255675029868578
EfficientNet-b0,LinGC,10,20,5e-05,1.1389228347979952e-05,0.0008043296402320266,0.8255675029868578
