Model,Data Representation,Test Fold,metric,air_conditioner,car_horn,children_playing,dog_bark,drilling,engine_idling,gun_shot,jackhammer,siren,street_music,macro avg,weighted avg
SqueezeNet,Cochleagram,6,f1-score,0.43333333333333335,0.49180327868852464,0.7707317073170733,0.8246445497630331,0.7818930041152263,0.6079295154185022,0.9302325581395349,0.5882352941176471,0.7517730496453902,0.8105263157894737,0.6991102606327739,0.7039535168080799
SqueezeNet,Cochleagram,6,support,100.0,28.0,100.0,100.0,100.0,107.0,46.0,68.0,74.0,100.0,823.0,823.0
SqueezeNet,Cochleagram,7,precision,0.42207792207792205,0.5,0.9066666666666666,0.819047619047619,0.72,0.6804123711340206,0.9428571428571428,0.4444444444444444,0.6829268292682927,0.8113207547169812,0.692975375021309,0.7022480495325484
SqueezeNet,Cochleagram,7,recall,0.65,0.5357142857142857,0.68,0.86,0.72,0.6226415094339622,0.6470588235294118,0.3157894736842105,0.7272727272727273,0.86,0.6618476819634598,0.6813842482100239
SqueezeNet,Cochleagram,7,f1-score,0.5118110236220472,0.5172413793103449,0.7771428571428572,0.8390243902439023,0.72,0.6502463054187193,0.7674418604651163,0.36923076923076925,0.7044025157232705,0.8349514563106797,0.6691492557467706,0.6839402228913769
SqueezeNet,Cochleagram,7,support,100.0,28.0,100.0,100.0,100.0,106.0,51.0,76.0,77.0,100.0,838.0,838.0
SqueezeNet,Cochleagram,8,precision,0.8064516129032258,0.42857142857142855,0.6511627906976745,0.8192771084337349,0.6141732283464567,0.5862068965517241,0.96,0.6590909090909091,0.5443037974683544,0.6148148148148148,0.6684052586878323,0.6686189742740437
SqueezeNet,Cochleagram,8,recall,0.5,0.6,0.6021505376344086,0.68,0.78,0.7727272727272727,0.8,0.3717948717948718,0.5375,0.83,0.6474172682156553,0.6470588235294118
SqueezeNet,Cochleagram,8,f1-score,0.6172839506172839,0.5,0.6256983240223464,0.7431693989071038,0.6872246696035242,0.6666666666666667,0.8727272727272728,0.4754098360655737,0.5408805031446542,0.7063829787234042,0.643544360047783,0.6430499827689384
SqueezeNet,Cochleagram,8,support,100.0,30.0,93.0,100.0,100.0,88.0,30.0,78.0,80.0,100.0,799.0,799.0
SqueezeNet,Cochleagram,9,precision,0.5789473684210527,0.4406779661016949,0.7706422018348624,0.6761904761904762,0.5981308411214953,0.9651162790697675,0.9032258064516129,0.7419354838709677,0.8404255319148937,0.8191489361702128,0.7334440891147037,0.7378144968391106
SqueezeNet,Cochleagram,9,recall,0.22,0.8125,0.84,0.71,0.64,0.9325842696629213,0.9032258064516129,0.8414634146341463,0.9634146341463414,0.77,0.7633188124895021,0.7389705882352942
SqueezeNet,Cochleagram,9,f1-score,0.3188405797101449,0.5714285714285714,0.8038277511961722,0.6926829268292682,0.6183574879227053,0.9485714285714285,0.9032258064516129,0.7885714285714285,0.8977272727272728,0.7938144329896908,0.7337047686398295,0.725168361274342
SqueezeNet,Cochleagram,9,support,100.0,32.0,100.0,100.0,100.0,89.0,31.0,82.0,82.0,100.0,816.0,816.0
SqueezeNet,Cochleagram,10,precision,0.8,0.7037037037037037,0.54,0.7837837837837838,0.8356164383561644,0.8686868686868687,0.9117647058823529,0.7983193277310925,0.9016393442622951,0.826530612244898,0.797004478465116,0.7924186094059453
SqueezeNet,Cochleagram,10,recall,0.52,0.5757575757575758,0.81,0.87,0.61,0.9247311827956989,0.96875,0.9895833333333334,0.6626506024096386,0.81,0.7741472694296248,0.7741935483870968
SqueezeNet,Cochleagram,10,f1-score,0.6303030303030304,0.6333333333333334,0.648,0.8246445497630331,0.7052023121387282,0.8958333333333334,0.9393939393939394,0.8837209302325583,0.7638888888888888,0.8181818181818183,0.7742502135568664,0.7707840671199169
SqueezeNet,Cochleagram,10,support,100.0,33.0,100.0,100.0,100.0,93.0,32.0,96.0,83.0,100.0,837.0,837.0
