Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
ResNet50,LinGC,8,15,5e-05,7.163619102357188e-06,0.001508723245933652,0.7221526908635795
ResNet50,LinGC,8,16,5e-05,5.672288352798205e-06,0.0017253237310796976,0.7784730913642053
ResNet50,LinGC,8,17,5e-05,6.090871920605423e-06,0.0015391962369903922,0.7446808510638298
ResNet50,LinGC,8,18,5e-05,5.846894509886624e-06,0.001990476856008172,0.7296620775969962
ResNet50,LinGC,8,19,5e-05,4.4918783714820165e-06,0.0019336588447913527,0.7221526908635795
ResNet50,LinGC,8,20,5e-05,5.586331099038944e-06,0.0022298924159258604,0.723404255319149
ResNet50,LinGC,9,1,5e-05,0.0001615492656128481,0.0007903326186351478,0.7512254901960784
ResNet50,LinGC,9,2,5e-05,5.9020410844823346e-05,0.0005417346255853772,0.8615196078431373
ResNet50,LinGC,9,3,5e-05,3.749136521946639e-05,0.0005317437462508678,0.8541666666666666
ResNet50,LinGC,9,4,5e-05,2.5749890482984483e-05,0.0006551928818225861,0.8517156862745098
ResNet50,LinGC,9,5,5e-05,2.2071639250498265e-05,0.0006515752756968141,0.8541666666666666
ResNet50,LinGC,9,6,5e-05,1.7896067220135592e-05,0.0007232633652165532,0.8492647058823529
ResNet50,LinGC,9,7,5e-05,1.4127320355328266e-05,0.0008302766364067793,0.8357843137254902
ResNet50,LinGC,9,8,5e-05,1.1839697435789276e-05,0.0007384673226624727,0.8553921568627451
ResNet50,LinGC,9,9,5e-05,1.0599565030133817e-05,0.0006640655337832868,0.8492647058823529
ResNet50,LinGC,9,10,5e-05,1.0071654287457932e-05,0.0008683762280270457,0.8455882352941176
ResNet50,LinGC,9,11,5e-05,8.722275197214913e-06,0.0008489827159792185,0.8566176470588235
ResNet50,LinGC,9,12,5e-05,7.165870101744076e-06,0.0007486210088245571,0.8737745098039216
ResNet50,LinGC,9,13,5e-05,7.794091288815252e-06,0.0008794540190137923,0.8284313725490197
ResNet50,LinGC,9,14,5e-05,7.314176855288679e-06,0.000793403887655586,0.8455882352941176
ResNet50,LinGC,9,15,5e-05,7.377472684311215e-06,0.0008920254185795784,0.8504901960784313
ResNet50,LinGC,9,16,5e-05,7.155874300224241e-06,0.0008083073189482093,0.8566176470588235
ResNet50,LinGC,9,17,5e-05,6.235883574845502e-06,0.0006994257564656436,0.8639705882352942
ResNet50,LinGC,9,18,5e-05,5.298156338540139e-06,0.0008050422184169292,0.8529411764705882
ResNet50,LinGC,9,19,5e-05,4.859937689616345e-06,0.0006965603097341955,0.8762254901960784
ResNet50,LinGC,9,20,5e-05,4.882852408627514e-06,0.0008145366446115077,0.8553921568627451
ResNet50,LinGC,10,1,5e-05,0.0001611657498870045,0.0008034585043787956,0.7765830346475507
ResNet50,LinGC,10,2,5e-05,6.019260035827756e-05,0.0007166264695115387,0.7980884109916367
ResNet50,LinGC,10,3,5e-05,3.671817830763757e-05,0.0007525067776441574,0.8183990442054958
ResNet50,LinGC,10,4,5e-05,2.678707824088633e-05,0.00067196722375229,0.8243727598566308
ResNet50,LinGC,10,5,5e-05,2.0539520846796222e-05,0.0008712805574759841,0.8172043010752689
ResNet50,LinGC,10,6,5e-05,1.7076576114050113e-05,0.0007533078896813095,0.8387096774193549
ResNet50,LinGC,10,7,5e-05,1.3918434888182674e-05,0.0007398186717182398,0.8219832735961768
ResNet50,LinGC,10,8,5e-05,1.2604663425008766e-05,0.0008827915298752487,0.8363201911589009
ResNet50,LinGC,10,9,5e-05,1.0958987331832759e-05,0.0007559250225313008,0.8339307048984468
ResNet50,LinGC,10,10,5e-05,1.0257166650262661e-05,0.0008701072656549513,0.7968936678614098
ResNet50,LinGC,10,11,5e-05,8.120667189359665e-06,0.00085661985212937,0.8279569892473119
ResNet50,LinGC,10,12,5e-05,7.72176372265676e-06,0.0008025081478990614,0.8243727598566308
ResNet50,LinGC,10,13,5e-05,7.892231224104762e-06,0.0008201673626899719,0.8124253285543608
ResNet50,LinGC,10,14,5e-05,6.649756869592238e-06,0.000817610474769026,0.8315412186379928
ResNet50,LinGC,10,15,5e-05,5.425179097073851e-06,0.0008356336620636284,0.8315412186379928
ResNet50,LinGC,10,16,5e-05,7.623808414791711e-06,0.0008348562405444682,0.8482676224611708
ResNet50,LinGC,10,17,5e-05,6.981637852732092e-06,0.0009456550469622016,0.8207885304659498
ResNet50,LinGC,10,18,5e-05,5.340636562323198e-06,0.0009347940213046968,0.8375149342891278
ResNet50,LinGC,10,19,5e-05,5.057363523519598e-06,0.0010482899378985167,0.8100358422939068
ResNet50,LinGC,10,20,5e-05,4.566700226860121e-06,0.0009939781157299876,0.8255675029868578
