Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
EfficientNet-b0,approxGT,3,1,5e-05,0.0002105475723510608,0.0015416706446558237,0.49513513513513513
EfficientNet-b0,approxGT,3,2,5e-05,0.00011085237929364666,0.001058584195561707,0.6659459459459459
EfficientNet-b0,approxGT,3,3,5e-05,7.600925164297223e-05,0.000993881607428193,0.6886486486486486
EfficientNet-b0,approxGT,3,4,5e-05,5.9339214203646407e-05,0.000946256797760725,0.721081081081081
EfficientNet-b0,approxGT,3,5,5e-05,4.9232425226364285e-05,0.0009355230140499771,0.7178378378378378
EfficientNet-b0,approxGT,3,6,5e-05,4.1145751310978085e-05,0.0008473033085465431,0.7535135135135135
EfficientNet-b0,approxGT,3,7,5e-05,3.607771577662788e-05,0.0008908705203793943,0.7437837837837837
EfficientNet-b0,approxGT,3,8,5e-05,2.9960930987726897e-05,0.000865231326315552,0.7578378378378379
EfficientNet-b0,approxGT,3,9,5e-05,2.7244052034802735e-05,0.0008362256921827793,0.7708108108108108
EfficientNet-b0,approxGT,3,10,5e-05,2.5241686671506613e-05,0.00100307771936059,0.7481081081081081
EfficientNet-b0,approxGT,3,11,5e-05,2.2336220354191028e-05,0.0008546834578737617,0.76
EfficientNet-b0,approxGT,3,12,5e-05,2.0933895939379e-05,0.0009219044004566967,0.7567567567567568
EfficientNet-b0,approxGT,3,13,5e-05,1.9613205950008705e-05,0.0009587626555003226,0.7481081081081081
EfficientNet-b0,approxGT,3,14,5e-05,1.8083228496834636e-05,0.0008869408629834652,0.7708108108108108
EfficientNet-b0,approxGT,3,15,5e-05,1.5554580386378802e-05,0.0009609105763956904,0.7556756756756757
EfficientNet-b0,approxGT,3,16,5e-05,1.5216348401736468e-05,0.0009071131353266537,0.7643243243243243
EfficientNet-b0,approxGT,3,17,5e-05,1.4918936358299106e-05,0.001026666141115129,0.745945945945946
EfficientNet-b0,approxGT,3,18,5e-05,1.448701550543774e-05,0.001057208632119,0.7556756756756757
EfficientNet-b0,approxGT,3,19,5e-05,1.2666969269048423e-05,0.0009462796151638031,0.7686486486486487
EfficientNet-b0,approxGT,3,20,5e-05,1.2184209481347352e-05,0.0009565307991579175,0.772972972972973
