Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
ResNet50,LogGC,8,12,5e-05,1.195078220916912e-05,0.001972715137526393,0.6896120150187734
ResNet50,LogGC,8,13,5e-05,1.1234496014367323e-05,0.002138580894097686,0.7008760951188986
ResNet50,LogGC,8,14,5e-05,1.1342959624016657e-05,0.0021974050905555487,0.6833541927409261
ResNet50,LogGC,8,15,5e-05,1.0874225154111627e-05,0.0022320065181702375,0.6983729662077597
ResNet50,LogGC,8,16,5e-05,8.964850167103577e-06,0.0019550002180039883,0.7259073842302879
ResNet50,LogGC,8,17,5e-05,9.436900654691271e-06,0.0021791092585772276,0.718397997496871
ResNet50,LogGC,8,18,5e-05,8.6767668108223e-06,0.002362241968512535,0.6770963704630788
ResNet50,LogGC,8,19,5e-05,7.861252015572973e-06,0.00207300903275609,0.7133917396745932
ResNet50,LogGC,8,20,5e-05,6.817491339461412e-06,0.0021966337226331234,0.7096370463078848
ResNet50,LogGC,9,1,5e-05,0.00018694459868129343,0.0011137851979583502,0.6727941176470589
ResNet50,LogGC,9,2,5e-05,9.749781020218506e-05,0.0008535326924175024,0.7794117647058824
ResNet50,LogGC,9,3,5e-05,6.674271571682766e-05,0.0007451391429640353,0.803921568627451
ResNet50,LogGC,9,4,5e-05,4.924662789562717e-05,0.0008434726623818278,0.7818627450980392
ResNet50,LogGC,9,5,5e-05,3.734670826816e-05,0.000952528731431812,0.7757352941176471
ResNet50,LogGC,9,6,5e-05,3.200582796125673e-05,0.000887915666680783,0.7843137254901961
ResNet50,LogGC,9,7,5e-05,2.555066384957172e-05,0.0008567387703806162,0.821078431372549
ResNet50,LogGC,9,8,5e-05,2.252987542306073e-05,0.0010054927552118897,0.7941176470588235
ResNet50,LogGC,9,9,5e-05,1.933917337737512e-05,0.0010334131075069308,0.7708333333333334
ResNet50,LogGC,9,10,5e-05,1.66937243193388e-05,0.0010869873221963644,0.7830882352941176
ResNet50,LogGC,9,11,5e-05,1.3850961295247544e-05,0.0010211076587438583,0.8014705882352942
ResNet50,LogGC,9,12,5e-05,1.4062726222618949e-05,0.0010856000008061528,0.8051470588235294
ResNet50,LogGC,9,13,5e-05,1.3848887647327501e-05,0.0011487167794257402,0.7781862745098039
ResNet50,LogGC,9,14,5e-05,1.1396056834200863e-05,0.0009738213266246021,0.8075980392156863
ResNet50,LogGC,9,15,5e-05,1.0750830369943287e-05,0.0011444884585216641,0.7928921568627451
ResNet50,LogGC,9,16,5e-05,1.0955041943816468e-05,0.001179636106826365,0.7916666666666666
ResNet50,LogGC,9,17,5e-05,9.766421499080025e-06,0.0012946540955454111,0.7843137254901961
ResNet50,LogGC,9,18,5e-05,8.962349966168404e-06,0.001192998606711626,0.7769607843137255
ResNet50,LogGC,9,19,5e-05,7.362195447058184e-06,0.0011899148812517524,0.7867647058823529
ResNet50,LogGC,9,20,5e-05,8.682161023898516e-06,0.0011850753799080849,0.7818627450980392
ResNet50,LogGC,10,1,5e-05,0.00018783276027534157,0.001111757941544056,0.6893667861409797
ResNet50,LogGC,10,2,5e-05,9.40618192544207e-05,0.0009625849197618663,0.7479091995221028
ResNet50,LogGC,10,3,5e-05,6.142635538708419e-05,0.0009966708021238446,0.7383512544802867
ResNet50,LogGC,10,4,5e-05,4.5014301576884463e-05,0.001013100380077958,0.7479091995221028
ResNet50,LogGC,10,5,5e-05,3.5574939829530194e-05,0.0011860248632729053,0.7264038231780168
ResNet50,LogGC,10,6,5e-05,2.9934290068922564e-05,0.0010265745222568512,0.7550776583034647
ResNet50,LogGC,10,7,5e-05,2.4130413294187747e-05,0.0011872876202687621,0.7622461170848268
ResNet50,LogGC,10,8,5e-05,2.0236617274349555e-05,0.0011818211060017347,0.7646356033452808
ResNet50,LogGC,10,9,5e-05,1.685447568888776e-05,0.0011684963246807456,0.7694145758661888
ResNet50,LogGC,10,10,5e-05,1.4916244253981858e-05,0.0010573819745332003,0.7897252090800478
ResNet50,LogGC,10,11,5e-05,1.365604384773178e-05,0.0011504815192893147,0.7921146953405018
ResNet50,LogGC,10,12,5e-05,1.3068550288153347e-05,0.0014354938175529242,0.7646356033452808
ResNet50,LogGC,10,13,5e-05,1.3100187061354518e-05,0.001136526232585311,0.7813620071684588
ResNet50,LogGC,10,14,5e-05,1.1221231943636667e-05,0.0013072857400402427,0.7933094384707288
ResNet50,LogGC,10,15,5e-05,9.973813575925305e-06,0.001224549487233162,0.7694145758661888
ResNet50,LogGC,10,16,5e-05,9.211103133566212e-06,0.00130079360678792,0.7921146953405018
ResNet50,LogGC,10,17,5e-05,9.520287676423322e-06,0.0015705183614045382,0.7502986857825568
ResNet50,LogGC,10,18,5e-05,9.498117833572906e-06,0.0014041811227798462,0.7741935483870968
ResNet50,LogGC,10,19,5e-05,8.796540896582883e-06,0.0014611113583669066,0.7610513739545998
ResNet50,LogGC,10,20,5e-05,7.52276446291944e-06,0.0015043161110952497,0.7634408602150538
