Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
EfficientNet-b0,LogGC,4,13,5e-05,2.4643475626362488e-05,0.0007536248303949833,0.7747474747474747
EfficientNet-b0,LogGC,4,14,5e-05,2.4560718884458765e-05,0.0008177607669495046,0.7606060606060606
EfficientNet-b0,LogGC,4,15,5e-05,2.227452932856977e-05,0.0007724452880211174,0.7626262626262627
EfficientNet-b0,LogGC,4,16,5e-05,2.1230289348750375e-05,0.0008908248855732381,0.7434343434343434
EfficientNet-b0,LogGC,4,17,5e-05,2.0191844669170678e-05,0.0008502671262249351,0.7525252525252525
EfficientNet-b0,LogGC,4,18,5e-05,1.828654421842657e-05,0.0007988159195519984,0.7676767676767676
EfficientNet-b0,LogGC,4,19,5e-05,1.6579422663198784e-05,0.0009168957476504147,0.7565656565656566
EfficientNet-b0,LogGC,4,20,5e-05,1.6953747035586275e-05,0.0009507619543001056,0.7353535353535353
EfficientNet-b0,LogGC,5,1,5e-05,0.0002198779839091003,0.0014977104729041457,0.5336898395721925
EfficientNet-b0,LogGC,5,2,5e-05,0.000134173795231618,0.0009720951202325523,0.7005347593582888
EfficientNet-b0,LogGC,5,3,5e-05,0.00010040312190540135,0.0008321146015077829,0.718716577540107
EfficientNet-b0,LogGC,5,4,5e-05,7.923087832750753e-05,0.0007569941808469594,0.7411764705882353
EfficientNet-b0,LogGC,5,5,5e-05,6.427815969800577e-05,0.0006987016531638801,0.7914438502673797
EfficientNet-b0,LogGC,5,6,5e-05,5.587925625150092e-05,0.0006369188195094466,0.8085561497326204
EfficientNet-b0,LogGC,5,7,5e-05,4.91795435664244e-05,0.0006290795281529427,0.8160427807486631
EfficientNet-b0,LogGC,5,8,5e-05,4.3871150410268456e-05,0.0006680382648482919,0.7871657754010695
EfficientNet-b0,LogGC,5,9,5e-05,3.7152251024963334e-05,0.0006018052226863801,0.8235294117647058
EfficientNet-b0,LogGC,5,10,5e-05,3.5808858228847384e-05,0.0006078312871977687,0.8299465240641711
EfficientNet-b0,LogGC,5,11,5e-05,3.2038227800512686e-05,0.0006807988975197077,0.8096256684491978
EfficientNet-b0,LogGC,5,12,5e-05,2.9709877708228305e-05,0.0007162156980484724,0.7957219251336899
EfficientNet-b0,LogGC,5,13,5e-05,2.632652103784494e-05,0.0007240859558805823,0.7925133689839572
EfficientNet-b0,LogGC,5,14,5e-05,2.4426499294349924e-05,0.000805380055680871,0.7967914438502673
EfficientNet-b0,LogGC,5,15,5e-05,2.3589222109876573e-05,0.0007437262684106827,0.8106951871657754
EfficientNet-b0,LogGC,5,16,5e-05,2.116427458531689e-05,0.0007902111974544823,0.7967914438502673
EfficientNet-b0,LogGC,5,17,5e-05,1.9983996025985107e-05,0.0008259774767793715,0.7967914438502673
EfficientNet-b0,LogGC,5,18,5e-05,2.0001949451398104e-05,0.000894137832801789,0.7871657754010695
EfficientNet-b0,LogGC,5,19,5e-05,1.7912345356307924e-05,0.0008717466844245791,0.7957219251336899
EfficientNet-b0,LogGC,5,20,5e-05,1.6568292267038487e-05,0.0008791272412054241,0.8042780748663102
EfficientNet-b0,LogGC,6,1,5e-05,0.0002149475913029164,0.001741368672810495,0.5078979343863913
EfficientNet-b0,LogGC,6,2,5e-05,0.00012844268348999321,0.0012760480167344213,0.6452004860267315
EfficientNet-b0,LogGC,6,3,5e-05,9.467341442359611e-05,0.0012145506916567683,0.6889428918590522
EfficientNet-b0,LogGC,6,4,5e-05,7.466669921996072e-05,0.0012676772894337773,0.715674362089915
EfficientNet-b0,LogGC,6,5,5e-05,6.21430590399541e-05,0.001176249934360385,0.7120291616038882
EfficientNet-b0,LogGC,6,6,5e-05,5.308370236889459e-05,0.0011887033469974995,0.7290400972053463
EfficientNet-b0,LogGC,6,7,5e-05,4.4967302528675646e-05,0.0012417518300935626,0.7314702308626975
EfficientNet-b0,LogGC,6,8,5e-05,4.01018769480288e-05,0.0014034435153007507,0.7181044957472661
EfficientNet-b0,LogGC,6,9,5e-05,3.545671279425733e-05,0.0014393749879673123,0.7339003645200486
EfficientNet-b0,LogGC,6,10,5e-05,3.197478145011701e-05,0.001385744079016149,0.7302551640340219
EfficientNet-b0,LogGC,6,11,5e-05,2.9157572498661466e-05,0.0013734338572248816,0.7205346294046172
EfficientNet-b0,LogGC,6,12,5e-05,2.647770816111006e-05,0.001370613113977015,0.7339003645200486
EfficientNet-b0,LogGC,6,13,5e-05,2.3555401639896445e-05,0.0014660159358754754,0.7339003645200486
EfficientNet-b0,LogGC,6,14,5e-05,2.1962747268844396e-05,0.0012940301094204187,0.7339003645200486
EfficientNet-b0,LogGC,6,15,5e-05,2.1111412934260443e-05,0.0013825655914843082,0.7448359659781288
EfficientNet-b0,LogGC,6,16,5e-05,2.1492263840627857e-05,0.0012710075825452805,0.755771567436209
